sku;name;brand;price;list_price;discount_price;in_offer;net_content;unit;price_per_unit;price_per_unit_list;saving_text;image_url;detail_url;category;subcategory;last_category;category_url;page_num;extracted_at;supermarket;archivo;ruta_archivo;timestamp_archivo;mtime_archivo;category_std;name_clean;brand_clean;category_std_clean;subcategory_clean;last_category_clean;all_text;list_price_num;price_num;discount_price_num;effective_price;unit_family;size_std;cart_query;match_score
134252;Filetitos de Pechuga Congelados 1.5 kg;Super Pollo;14990;14990;;False;;;;;;https://jumbocl.vteximg.com.br/arquivos/ids/322332-250-250/Filetitos-de-Pechuga-Congelados-15-kg.jpg?v=638776425929200000;https://www.jumbo.cl/filete-pollo-1-5-kg-envasado-cong-sp-1983117/p;carnes_pescados;;Pollo (Mostrar todo);;2.0;2026-03-02T22:15:23;jumbo;jumbo_carnes_y_pescados_20260302_222112.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Jumbo\output\carnes_pescados\jumbo_carnes_y_pescados_20260302_222112.csv;2026-03-02 22:21:12;;;filetitos de pechuga congelados 1.5 kg;super pollo;;;pollo mostrar todo;filetitos de pechuga congelados 1.5 kg super pollo   pollo mostrar todo;14990.0;14990.0;;14990.0;mass;15000.0;pechuga de pollo 1 kg;25.5
113230;Pechuga de Pollo Entera kg;Granel;5121;5121;;False;;;;;;https://jumbocl.vteximg.com.br/arquivos/ids/380477-250-250/Pechuga-de-pollo-entera-kg.jpg?v=638776823374730000;https://www.jumbo.cl/pechuga-de-pollo-entera-kg/p;carnes_pescados;;Trutros y Pechugas a Granel;;2.0;2026-03-02T22:14:15;jumbo;jumbo_carnes_y_pescados_20260302_222112.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Jumbo\output\carnes_pescados\jumbo_carnes_y_pescados_20260302_222112.csv;2026-03-02 22:21:12;;;pechuga de pollo entera kg;granel;;;trutros y pechugas a granel;pechuga de pollo entera kg granel   trutros y pechugas a granel;5121.0;5121.0;;5121.0;;;pechuga de pollo 1 kg;25.0
113230;Pechuga de Pollo Entera kg;Granel;5121;5121;;False;;;;;;https://jumbocl.vteximg.com.br/arquivos/ids/380477-250-250/Pechuga-de-pollo-entera-kg.jpg?v=638776823374730000;https://www.jumbo.cl/pechuga-de-pollo-entera-kg/p;carnes_pescados;;Filetes y Pechuga de Pollo;;2.0;2026-03-02T22:14:35;jumbo;jumbo_carnes_y_pescados_20260302_222112.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Jumbo\output\carnes_pescados\jumbo_carnes_y_pescados_20260302_222112.csv;2026-03-02 22:21:12;;;pechuga de pollo entera kg;granel;;;filetes y pechuga de pollo;pechuga de pollo entera kg granel   filetes y pechuga de pollo;5121.0;5121.0;;5121.0;;;pechuga de pollo 1 kg;25.0
dom_24;Pollo Pechuga Congelada, 1 kg;;800;5990;;True;;;;;;https://i5.walmartimages.cl/asr/bbb0b4d8-abf3-44c0-94e5-86f006ecf8ec.ace8ea60babf292269c03c3d030744fe.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF;https://super.lider.cl/ip/pollo/00789151555199;carnes_pescados;Pollo > Pechuga y Filetitos de Pollo;;;1.0;2026-03-17T20:54:21;lider;lider_carnes_y_pescados_20260317_210326.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Lider\output\carnes_pescados\lider_carnes_y_pescados_20260317_210326.csv;2026-03-17 21:03:26;;;pollo pechuga congelada 1 kg;;;pollo pechuga y filetitos de pollo;;pollo pechuga congelada 1 kg   pollo pechuga y filetitos de pollo;5990.0;800.0;;5990.0;mass;1000.0;pechuga de pollo 1 kg;29.0
dom_30;Pollo Trutro Corto Sin Marinar Envasado, 1 kg;;200;3990;;True;;;;;;https://i5.walmartimages.cl/asr/d91d359a-a3d0-4280-ab68-15ddb16b05bf.7af2342bae3aefc40008e49ca99a342b.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF;https://super.lider.cl/ip/pollo/00789151555261;carnes_pescados;Pollo > Pechuga y Filetitos de Pollo;;;1.0;2026-03-17T20:54:21;lider;lider_carnes_y_pescados_20260317_210326.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Lider\output\carnes_pescados\lider_carnes_y_pescados_20260317_210326.csv;2026-03-17 21:03:26;;;pollo trutro corto sin marinar envasado 1 kg;;;pollo pechuga y filetitos de pollo;;pollo trutro corto sin marinar envasado 1 kg   pollo pechuga y filetitos de pollo;3990.0;200.0;;3990.0;mass;1000.0;pechuga de pollo 1 kg;27.0
dom_22;Pollo Alitas Congeladas, 1 kg;;500;4190;;True;;;;;;https://i5.walmartimages.cl/asr/400f4a37-6f87-4819-945d-8f5a3bf7b5e9.19580178f082db6876dae7fb11ebf801.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF;https://super.lider.cl/ip/pollo/00789490428943;carnes_pescados;Pollo > Pechuga y Filetitos de Pollo;;;1.0;2026-03-17T20:54:21;lider;lider_carnes_y_pescados_20260317_210326.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Lider\output\carnes_pescados\lider_carnes_y_pescados_20260317_210326.csv;2026-03-17 21:03:26;;;pollo alitas congeladas 1 kg;;;pollo pechuga y filetitos de pollo;;pollo alitas congeladas 1 kg   pollo pechuga y filetitos de pollo;4190.0;500.0;;4190.0;mass;1000.0;pechuga de pollo 1 kg;27.0
dom_17;Pollo Filete Congelado, 1 kg;;1100;6390;;True;;;;;;https://i5.walmartimages.cl/asr/792e4119-c870-46ed-9115-ae81cb2dd2c5.7f21a083d63e7db10d942ab8c557f1e8.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF;https://super.lider.cl/ip/pollo/00789151555371;carnes_pescados;Pollo > Pechuga y Filetitos de Pollo;;;1.0;2026-03-17T20:54:21;lider;lider_carnes_y_pescados_20260317_210326.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Lider\output\carnes_pescados\lider_carnes_y_pescados_20260317_210326.csv;2026-03-17 21:03:26;;;pollo filete congelado 1 kg;;;pollo pechuga y filetitos de pollo;;pollo filete congelado 1 kg   pollo pechuga y filetitos de pollo;6390.0;1100.0;;6390.0;mass;1000.0;pechuga de pollo 1 kg;27.0
dom_24;Salchichas de Pollo Display (20 Un), 1 Kg;;4550;4550;;False;;;;;;https://i5.walmartimages.cl/asr/29df8129-443a-4e62-b34c-e66e73b1e9c7.dbacf75151258598ccf92873eb033f3c.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF;https://super.lider.cl/ip/todas-las-carnes/00780196540261;carnes_pescados;Para Parrilla > Parrilleros;;;1.0;2026-03-17T20:58:43;lider;lider_carnes_y_pescados_20260317_210326.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Lider\output\carnes_pescados\lider_carnes_y_pescados_20260317_210326.csv;2026-03-17 21:03:26;;;salchichas de pollo display 20 un 1 kg;;;para parrilla parrilleros;;salchichas de pollo display 20 un 1 kg   para parrilla parrilleros;4550.0;4550.0;;4550.0;mass;1000.0;pechuga de pollo 1 kg;24.75
360;Pechuga de pollo entera Super Pollo 0.950 Kg;Super Pollo;4741;5558;4741.0;True;950 g;Kg;;;Ahorras $817;https://unimarc.vtexassets.com/arquivos/ids/253832/000000000000051713-KG-01.jpg?v=639059019630570000;https://www.unimarc.cl/pechuga-de-pollo-entera-super-pollo-0-950-kg/p;carnes;Pollo;Pechugas y filetitos;https://www.unimarc.cl/category/carnes/pollo/pechugas-y-filetitos;;2026-03-09T19:13:59;unimarc;unimarc_carnes_subcats_20260309_191615.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Unimarc\output\carnes\unimarc_carnes_subcats_20260309_191615.csv;2026-03-09 19:16:15;;;pechuga de pollo entera super pollo 0.950 kg;super pollo;;pollo;pechugas y filetitos;pechuga de pollo entera super pollo 0.950 kg super pollo  pollo pechugas y filetitos;5558.0;4741.0;47410.0;5558.0;mass;950000.0;pechuga de pollo 1 kg;27.5
89316;Filetitos de pechuga de pollo Super Pollo congelado 1.5 Kg;Super Pollo;10000;14990;10000.0;True;1 un;Kg;;;Ahorras $4.990;https://unimarc.vtexassets.com/arquivos/ids/254108/000000000000671004-UN-01.jpg?v=639014069196300000;https://www.unimarc.cl/filete-pechuga-cong-super-pollo-1-5-kg/p;carnes;Pollo;Pechugas y filetitos;https://www.unimarc.cl/category/carnes/pollo/pechugas-y-filetitos;;2026-03-09T19:13:59;unimarc;unimarc_carnes_subcats_20260309_191615.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Unimarc\output\carnes\unimarc_carnes_subcats_20260309_191615.csv;2026-03-09 19:16:15;;;filetitos de pechuga de pollo super pollo congelado 1.5 kg;super pollo;;pollo;pechugas y filetitos;filetitos de pechuga de pollo super pollo congelado 1.5 kg super pollo  pollo pechugas y filetitos;14990.0;10000.0;100000.0;14990.0;mass;15000.0;pechuga de pollo 1 kg;27.5
362;Pechuga de pollo entera Ariztía (0.6 a 0.9 Kg);Ariztia;5121;5661;5121.0;True;900 g;Kg;;;Ahorras $540;https://unimarc.vtexassets.com/arquivos/ids/253762/000000000000051727-KG-01.png?v=639004708254670000;https://www.unimarc.cl/pechuga-pollo-entera-ariztia-1u-0-7-a-1kg/p;carnes;Pollo;Pechugas y filetitos;https://www.unimarc.cl/category/carnes/pollo/pechugas-y-filetitos;;2026-03-09T19:13:59;unimarc;unimarc_carnes_subcats_20260309_191615.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Unimarc\output\carnes\unimarc_carnes_subcats_20260309_191615.csv;2026-03-09 19:16:15;;;pechuga de pollo entera ariztia 0.6 a 0.9 kg;ariztia;;pollo;pechugas y filetitos;pechuga de pollo entera ariztia 0.6 a 0.9 kg ariztia  pollo pechugas y filetitos;5661.0;5121.0;51210.0;5661.0;mass;9000.0;pechuga de pollo 1 kg;27.0
69924;Pechuga de pollo Fundo Río Alegre congelada bolsa 2 Kg;Fundo Rio Alegre;7790;7790;;False;1 un;Kg;;;;https://unimarc.vtexassets.com/arquivos/ids/256228/FRA_PECHUGA-POLLO-C_HUE-2KG_-646207.jpg?v=639074722098570000;https://www.unimarc.cl/pechuga-d-pollo-iqf-fundo-rio-alegre-2kg/p;carnes;Pollo;Pechugas y filetitos;https://www.unimarc.cl/category/carnes/pollo/pechugas-y-filetitos;;2026-03-09T19:13:59;unimarc;unimarc_carnes_subcats_20260309_191615.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Unimarc\output\carnes\unimarc_carnes_subcats_20260309_191615.csv;2026-03-09 19:16:15;;;pechuga de pollo fundo rio alegre congelada bolsa 2 kg;fundo rio alegre;;pollo;pechugas y filetitos;pechuga de pollo fundo rio alegre congelada bolsa 2 kg fundo rio alegre  pollo pechugas y filetitos;7790.0;7790.0;;7790.0;mass;2000.0;pechuga de pollo 1 kg;27.0
42279;Trutro entero de pollo Super Pollo al vacío 1 Kg;Super Pollo;3990;3990;;False;1 kg;Kg;;;;https://unimarc.vtexassets.com/arquivos/ids/253839/000000000000634515-KG-01.jpg?v=639059041079870000;https://www.unimarc.cl/trutro-vacio-super-pollo-kg/p;carnes;Pollo;Trutro;https://www.unimarc.cl/category/carnes/pollo/trutro;;2026-03-09T19:14:09;unimarc;unimarc_carnes_subcats_20260309_191615.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Unimarc\output\carnes\unimarc_carnes_subcats_20260309_191615.csv;2026-03-09 19:16:15;;;trutro entero de pollo super pollo al vacio 1 kg;super pollo;;pollo;trutro;trutro entero de pollo super pollo al vacio 1 kg super pollo  pollo trutro;3990.0;3990.0;;3990.0;mass;1000.0;pechuga de pollo 1 kg;25.25
2186;Sopa Individual Gourmet Tomate Albahaca 14 g;Gourmet;500;500;;False;;;;;;https://jumbocl.vteximg.com.br/arquivos/ids/299269-250-250/Sopa-Individual-Gourmet-Sobre-14-g-Tomate-Albahaca-Sopa-para-uno.jpg?v=638775762683030000;https://www.jumbo.cl/sopa-individual-gourmet-sobre-14-g-tomate-albahaca-sopa-para-uno-2/p;despensa;;Cremas y Sopas;;1.0;2026-03-02T23:11:16;jumbo;jumbo_despensa_20260302_232131.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Jumbo\output\despensa\jumbo_despensa_20260302_232131.csv;2026-03-02 23:21:31;;;sopa individual gourmet tomate albahaca 14 g;gourmet;;;cremas y sopas;sopa individual gourmet tomate albahaca 14 g gourmet   cremas y sopas;500.0;500.0;;500.0;mass;14.0;tomate;10.0
83586;Salsa de Tomate Cuisine & Co Natural 200 g;Cuisine & Co;690;690;;False;;;;;;https://jumbocl.vteximg.com.br/arquivos/ids/365442-250-250/Salsa-de-tomate-natural-200-g.jpg?v=638776759102170000;https://www.jumbo.cl/salsa-de-tomate-natural-200-g-cuisine-and-co-1801326/p;despensa;;Fideos, Pastas y Salsas (Mostrar todo);;1.0;2026-03-02T23:06:12;jumbo;jumbo_despensa_20260302_232131.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Jumbo\output\despensa\jumbo_despensa_20260302_232131.csv;2026-03-02 23:21:31;;;salsa de tomate cuisine co natural 200 g;cuisine co;;;fideos pastas y salsas mostrar todo;salsa de tomate cuisine co natural 200 g cuisine co   fideos pastas y salsas mostrar todo;690.0;690.0;;690.0;mass;200.0;tomate;10.0
3349;Salsa de Tomate Pomarola Natural 200 g;Pomarola;870;870;;False;;;;;;https://jumbocl.vteximg.com.br/arquivos/ids/346660-250-250/Salsa-de-Tomate-Pomarola-natural-doypack-200-g.jpg?v=638776462059800000;https://www.jumbo.cl/salsa-de-tomate-carozzi-doypack-200-g-pomarola-natural/p;despensa;;Fideos, Pastas y Salsas (Mostrar todo);;2.0;2026-03-02T23:06:13;jumbo;jumbo_despensa_20260302_232131.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Jumbo\output\despensa\jumbo_despensa_20260302_232131.csv;2026-03-02 23:21:31;;;salsa de tomate pomarola natural 200 g;pomarola;;;fideos pastas y salsas mostrar todo;salsa de tomate pomarola natural 200 g pomarola   fideos pastas y salsas mostrar todo;870.0;870.0;;870.0;mass;200.0;tomate;10.0
146729;Salsa de Tomate Heinz Natural 200 g;Heinz;770;910;;True;;;;;;https://jumbocl.vteximg.com.br/arquivos/ids/404372-250-250/Salsa-de-Tomate-Heinz-Natural-200-g.jpg?v=638776918638530000;https://www.jumbo.cl/pasta-sauce-natural-heinz-200g-2021826/p;despensa;;Fideos, Pastas y Salsas (Mostrar todo);;2.0;2026-03-02T23:06:13;jumbo;jumbo_despensa_20260302_232131.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Jumbo\output\despensa\jumbo_despensa_20260302_232131.csv;2026-03-02 23:21:31;;;salsa de tomate heinz natural 200 g;heinz;;;fideos pastas y salsas mostrar todo;salsa de tomate heinz natural 200 g heinz   fideos pastas y salsas mostrar todo;910.0;770.0;;910.0;mass;200.0;tomate;10.0
137848;Suflé Kuna Foods Bombas Tomate Albahaca 20 g;Kuna Foods;990;990;;False;;;;;;https://jumbocl.vteximg.com.br/arquivos/ids/586059-250-250/Sufle-Kuna-Foods-Bombas-Tomate-Albahaca-20-g.jpg?v=639078061069370000;https://www.jumbo.cl/souffle-maiz-tomate-albahaca-kuna-20-g-2000128/p;cuidado_personal_bebe;;Colados, Picados y Otros;;1.0;2026-03-02T22:46:50;jumbo;jumbo_cuidado_personal_y_bebe_20260302_230100.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Jumbo\output\cuidado_personal_bebe\jumbo_cuidado_personal_y_bebe_20260302_230100.csv;2026-03-02 23:01:00;;;sufle kuna foods bombas tomate albahaca 20 g;kuna foods;;;colados picados y otros;sufle kuna foods bombas tomate albahaca 20 g kuna foods   colados picados y otros;990.0;990.0;;990.0;mass;20.0;tomate;10.0
dom_10;Crema de Tomate (5 Porciones) Sobre, 45 g;;147;1000;;True;;;;;;https://i5.walmartimages.cl/asr/b5672533-6111-4eb5-8356-b591d03b3909.718243619066052ffdf167c937d12cb8.jpeg?null=&odnHeight=580&odnWidth=580&odnBg=FFFFFF;https://super.lider.cl/ip/alimentos-instantaneos/00844529084685;despensa;Alimentos Instantáneos > Sopas y Cremas;;;1.0;2026-03-17T21:54:53;lider;lider_despensa_20260317_215808.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Lider\output\despensa\lider_despensa_20260317_215808.csv;2026-03-17 21:58:08;;;crema de tomate 5 porciones sobre 45 g;;;alimentos instantaneos sopas y cremas;;crema de tomate 5 porciones sobre 45 g   alimentos instantaneos sopas y cremas;1000.0;147.0;;1000.0;mass;45.0;tomate;10.0
dom_1;Tomate Larga Vida Malla, 1 Kg;;1950;1950;;False;;;;;;https://i5.walmartimages.cl/asr/46b9d5fa-18a7-4811-b6fc-a06020023142.ff218f6c075f9a5d76b51ec79a7979ea.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF;https://super.lider.cl/ip/verduras/00780465037000;frutas_y_verduras;Verduras > Tomates;;;1.0;2026-03-17T22:25:40;lider;lider_frutas_y_verduras_20260317_223211.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Lider\output\frutas_y_verduras\lider_frutas_y_verduras_20260317_223211.csv;2026-03-17 22:32:11;;;tomate larga vida malla 1 kg;;;verduras tomates;;tomate larga vida malla 1 kg   verduras tomates;1950.0;1950.0;;1950.0;mass;1000.0;tomate;10.0
dom_2;Tomate Larga Vida Granel;;1950;1950;;False;;;;;;https://i5.walmartimages.cl/asr/e5b0af54-6078-4fe7-830e-542ef6799acf.b5b7dc6bd0e9a4213687f6e9fe4d324a.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF;https://super.lider.cl/ip/verduras/00200001000000;frutas_y_verduras;Verduras > Tomates;;;1.0;2026-03-17T22:25:40;lider;lider_frutas_y_verduras_20260317_223211.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Lider\output\frutas_y_verduras\lider_frutas_y_verduras_20260317_223211.csv;2026-03-17 22:32:11;;;tomate larga vida granel;;;verduras tomates;;tomate larga vida granel   verduras tomates;1950.0;1950.0;;1950.0;;;tomate;10.0
dom_34;Pulpa de Tomate Caja, 510 g;;1250;2450;;True;;;;;;https://i5.walmartimages.cl/asr/38289bef-0dea-48c7-ab58-510a74633fdf.3aeb0916882c9d8e62832683963b6eb4.jpeg?null=&odnHeight=580&odnWidth=580&odnBg=FFFFFF;https://super.lider.cl/ip/pastas-y-salsas/00773097682282;despensa;Pastas y Salsas > Salsa para pastas;;;1.0;2026-03-17T21:45:05;lider;lider_despensa_20260317_215808.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Lider\output\despensa\lider_despensa_20260317_215808.csv;2026-03-17 21:58:08;;;pulpa de tomate caja 510 g;;;pastas y salsas salsa para pastas;;pulpa de tomate caja 510 g   pastas y salsas salsa para pastas;2450.0;1250.0;;2450.0;mass;510.0;tomate;10.0
dom_31;Puré de Tomate - Concentrado de Tomate Caja, 530 g;;1550;2925;;True;;;;;;https://i5.walmartimages.cl/asr/907f7083-9581-4ea2-bada-b901bfb736d6.b75b9b97971a044bfd26aa73fd8b2533.jpeg?null=&odnHeight=580&odnWidth=580&odnBg=FFFFFF;https://super.lider.cl/ip/pastas-y-salsas/00779003656744;despensa;Pastas y Salsas > Salsa para pastas;;;1.0;2026-03-17T21:45:05;lider;lider_despensa_20260317_215808.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Lider\output\despensa\lider_despensa_20260317_215808.csv;2026-03-17 21:58:08;;;pure de tomate - concentrado de tomate caja 530 g;;;pastas y salsas salsa para pastas;;pure de tomate - concentrado de tomate caja 530 g   pastas y salsas salsa para pastas;2925.0;1550.0;;2925.0;mass;530.0;tomate;10.0
86430;Salsa de tomate italiana merkat doypack 200g;Merkat;380;380;;False;1 un;Kg;;;;https://unimarc.vtexassets.com/arquivos/ids/236874/000000000000665055-UN-01.jpg?v=638387814332500000;https://www.unimarc.cl/salsa-tomate-italiana-merkat-dp-200-gr/p;despensa;Fideos, pastas y salsas;Salsa para pastas;https://www.unimarc.cl/category/despensa/fideos-pastas-y-salsas/salsa-para-pastas;;2026-03-09T19:34:21;unimarc;unimarc_despensa_subcats_20260309_194612.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Unimarc\output\despensa\unimarc_despensa_subcats_20260309_194612.csv;2026-03-09 19:46:12;;;salsa de tomate italiana merkat doypack 200g;merkat;;fideos pastas y salsas;salsa para pastas;salsa de tomate italiana merkat doypack 200g merkat  fideos pastas y salsas salsa para pastas;380.0;380.0;;380.0;mass;200.0;tomate;10.0
84793;Crema de tomate Maggi sobre 45 g;Maggi;690;690;;False;1 un;Kg;;;;https://unimarc.vtexassets.com/arquivos/ids/234879/000000000000665526-UN-01.jpg?v=638259835954000000;https://www.unimarc.cl/crema-de-tomates-maggi-45-gr/p;despensa;Comida instantánea y preparada;Sopas, cremas y bases;https://www.unimarc.cl/category/despensa/comida-instantanea-y-preparada/sopas-cremas-y-bases;;2026-03-09T19:44:09;unimarc;unimarc_despensa_subcats_20260309_194612.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Unimarc\output\despensa\unimarc_despensa_subcats_20260309_194612.csv;2026-03-09 19:46:12;;;crema de tomate maggi sobre 45 g;maggi;;comida instantanea y preparada;sopas cremas y bases;crema de tomate maggi sobre 45 g maggi  comida instantanea y preparada sopas cremas y bases;690.0;690.0;;690.0;mass;45.0;tomate;10.0
81287;Salsa de tomate Nuestra Cocina con carne 200 g;Nuestra Cocina;720;720;;False;1 un;Kg;;;;https://unimarc.vtexassets.com/arquivos/ids/225211/000000000650963001-UN-01.jpg?v=637843379931730000;https://www.unimarc.cl/salsa-d-tom-nuestra-cocina-200g-c-carne/p;despensa;Fideos, pastas y salsas;Salsa para pastas;https://www.unimarc.cl/category/despensa/fideos-pastas-y-salsas/salsa-para-pastas;;2026-03-09T19:34:21;unimarc;unimarc_despensa_subcats_20260309_194612.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Unimarc\output\despensa\unimarc_despensa_subcats_20260309_194612.csv;2026-03-09 19:46:12;;;salsa de tomate nuestra cocina con carne 200 g;nuestra cocina;;fideos pastas y salsas;salsa para pastas;salsa de tomate nuestra cocina con carne 200 g nuestra cocina  fideos pastas y salsas salsa para pastas;720.0;720.0;;720.0;mass;200.0;tomate;10.0
81288;Salsa de tomate Nuestra Cocina italiana 200 g;Nuestra Cocina;720;720;;False;1 un;Kg;;;;https://unimarc.vtexassets.com/arquivos/ids/225212/000000000650963002-UN-01.jpg?v=637843382399630000;https://www.unimarc.cl/salsa-d-tom-nuestra-cocina-200-italiana/p;despensa;Fideos, pastas y salsas;Salsa para pastas;https://www.unimarc.cl/category/despensa/fideos-pastas-y-salsas/salsa-para-pastas;;2026-03-09T19:34:21;unimarc;unimarc_despensa_subcats_20260309_194612.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Unimarc\output\despensa\unimarc_despensa_subcats_20260309_194612.csv;2026-03-09 19:46:12;;;salsa de tomate nuestra cocina italiana 200 g;nuestra cocina;;fideos pastas y salsas;salsa para pastas;salsa de tomate nuestra cocina italiana 200 g nuestra cocina  fideos pastas y salsas salsa para pastas;720.0;720.0;;720.0;mass;200.0;tomate;10.0
81289;Salsa de tomate Nuestra Cocina natural 200 g;Nuestra Cocina;720;720;;False;1 un;Kg;;;;https://unimarc.vtexassets.com/arquivos/ids/225213/000000000650963003-UN-01.jpg?v=637843388119070000;https://www.unimarc.cl/salsa-d-tom-nuestra-cocina-200g-natural/p;despensa;Fideos, pastas y salsas;Salsa para pastas;https://www.unimarc.cl/category/despensa/fideos-pastas-y-salsas/salsa-para-pastas;;2026-03-09T19:34:21;unimarc;unimarc_despensa_subcats_20260309_194612.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Unimarc\output\despensa\unimarc_despensa_subcats_20260309_194612.csv;2026-03-09 19:46:12;;;salsa de tomate nuestra cocina natural 200 g;nuestra cocina;;fideos pastas y salsas;salsa para pastas;salsa de tomate nuestra cocina natural 200 g nuestra cocina  fideos pastas y salsas salsa para pastas;720.0;720.0;;720.0;mass;200.0;tomate;10.0
137790;Jugo en Polvo Zuko Naranja Plátano 15 g;Zuko;280;280;;False;;;;;;https://jumbocl.vteximg.com.br/arquivos/ids/528269-250-250/Jugo-Polvo-Zuko-Naranja-Platano-15-g.jpg?v=638967405432270000;https://www.jumbo.cl/jugo-polvo-zuko-naranja-platano-cn-15g-1996509/p;licores_bebidas_aguas;;Jugos en Polvo;;2.0;2026-03-03T15:16:39;jumbo;jumbo_licores_bebidas_y_aguas_20260303_152447.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Jumbo\output\licores_bebidas_aguas\jumbo_licores_bebidas_y_aguas_20260303_152447.csv;2026-03-03 15:24:47;;;jugo en polvo zuko naranja platano 15 g;zuko;;;jugos en polvo;jugo en polvo zuko naranja platano 15 g zuko   jugos en polvo;280.0;280.0;;280.0;mass;15.0;plátano;10.0
6978;Yogurt Batido Colun Plátano 125 g;Colun;330;330;;False;;;;;;https://jumbocl.vteximg.com.br/arquivos/ids/348710-250-250/Yoghurt-Batido-Colun-Platano-125-g.jpg?v=638776487834600000;https://www.jumbo.cl/yoghurt-batido-colun-platano-125-g/p;lacteos_huevos_congelados;;Yoghurt Batido;;1.0;2026-03-03T12:43:56;jumbo;jumbo_lacteos_huevos_y_congelados_20260303_131000.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Jumbo\output\lacteos_huevos_congelados\jumbo_lacteos_huevos_y_congelados_20260303_131000.csv;2026-03-03 13:10:00;;;yogurt batido colun platano 125 g;colun;;;yoghurt batido;yogurt batido colun platano 125 g colun   yoghurt batido;330.0;330.0;;330.0;mass;125.0;plátano;10.0
7094;Yogurt Batido Soprole Plátano 120 g;Soprole;330;330;;False;;;;;;https://jumbocl.vteximg.com.br/arquivos/ids/348745-250-250/Yoghurt-batido-sabor-platano-120-g.jpg?v=638776488299600000;https://www.jumbo.cl/yoghurt-batido-soprole-platano-120-g-2/p;lacteos_huevos_congelados;;Yoghurt Batido;;2.0;2026-03-03T12:43:57;jumbo;jumbo_lacteos_huevos_y_congelados_20260303_131000.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Jumbo\output\lacteos_huevos_congelados\jumbo_lacteos_huevos_y_congelados_20260303_131000.csv;2026-03-03 13:10:00;;;yogurt batido soprole platano 120 g;soprole;;;yoghurt batido;yogurt batido soprole platano 120 g soprole   yoghurt batido;330.0;330.0;;330.0;mass;120.0;plátano;10.0
